Test,Function,Failed,Passed,Occurrence_Count,Failure_Count,Success_Count,Tarantula_Score,SBI_Score,Jaccard_Score,Ochiai_Score,Average_Score
testHashcode,org/jfree/data/time/Second:<init>:(ILorg/jfree/data/time/Minute;)V,False,True,31,0.0,31.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Second:peg:(Ljava/util/Calendar;)V,False,True,35,0.0,35.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Hour:getDay:()Lorg/jfree/data/time/Day;,False,True,45,0.0,45.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Second:getFirstMillisecond:(Ljava/util/Calendar;)J,False,True,35,0.0,35.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Second:equals:(Ljava/lang/Object;)Z,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Second:hashCode:()I,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:<init>:(ILorg/jfree/data/time/Hour;)V,False,True,45,0.0,45.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:<init>:(IIIII)V,False,True,42,0.0,42.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:getDay:()Lorg/jfree/data/time/Day;,False,True,31,0.0,31.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:getHourValue:()I,False,True,31,0.0,31.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:getMinute:()I,False,True,34,0.0,34.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:peg:(Ljava/util/Calendar;)V,False,True,49,0.0,49.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:getFirstMillisecond:(Ljava/util/Calendar;)J,False,True,49,0.0,49.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Minute:getLastMillisecond:(Ljava/util/Calendar;)J,False,True,49,0.0,49.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/data/time/Hour:getHour:()I,False,True,51,0.0,51.0,0.0,0.0,0.0,0.0,0.0
testAxisLocationIndices,org/jfree/chart/plot/CategoryPlot:setRangeAxisLocation:(ILorg/jfree/chart/axis/AxisLocation;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testAxisLocationIndices,org/jfree/chart/plot/CategoryPlot:setRangeAxisLocation:(ILorg/jfree/chart/axis/AxisLocation;Z)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testDateConstructor2,org/jfree/data/time/RegularTimePeriod:getFirstMillisecond:(Ljava/util/TimeZone;)J,False,True,25,0.0,25.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/block/BlockResult:setEntityCollection:(Lorg/jfree/chart/entity/EntityCollection;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/AxisEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/axis/Axis;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/AxisEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/axis/Axis;Ljava/lang/String;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/AxisEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/axis/Axis;Ljava/lang/String;Ljava/lang/String;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/CategoryLabelEntity:<init>:(Ljava/lang/Comparable;Ljava/awt/Shape;Ljava/lang/String;Ljava/lang/String;)V,False,True,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/TickLabelEntity:<init>:(Ljava/awt/Shape;Ljava/lang/String;Ljava/lang/String;)V,False,True,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/PlotEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/plot/Plot;Ljava/lang/String;Ljava/lang/String;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/JFreeChartEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/JFreeChart;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/JFreeChartEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/JFreeChart;Ljava/lang/String;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/JFreeChartEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/JFreeChart;Ljava/lang/String;Ljava/lang/String;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/TitleEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/title/Title;)V,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/TitleEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/title/Title;Ljava/lang/String;)V,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/TitleEntity:<init>:(Ljava/awt/Shape;Lorg/jfree/chart/title/Title;Ljava/lang/String;Ljava/lang/String;)V,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/LegendItem:<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/awt/Shape;Ljava/awt/Paint;Ljava/awt/Stroke;Ljava/awt/Paint;)V,False,True,23,0.0,23.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/BoxAndWhiskerItem:getMinOutlier:()Ljava/lang/Number;,False,True,21,0.0,21.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/title/LegendItemBlockContainer:getToolTipText:()Ljava/lang/String;,False,True,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/title/LegendItemBlockContainer:getURLText:()Ljava/lang/String;,False,True,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/LegendItemEntity:<init>:(Ljava/awt/Shape;)V,False,True,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/LegendItemEntity:setDataset:(Lorg/jfree/data/general/Dataset;)V,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/LegendItemEntity:setSeriesKey:(Ljava/lang/Comparable;)V,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/LegendItemEntity:setSeriesIndex:(I)V,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:<init>:()V,False,True,18,0.0,18.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:getLegendItem:(II)Lorg/jfree/chart/LegendItem;,False,True,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/renderer/category/BoxAndWhiskerRenderer:findRangeBounds:(Lorg/jfree/data/category/CategoryDataset;)Lorg/jfree/data/Range;,False,True,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/ChartRenderingInfo:<init>:()V,False,True,33,0.0,33.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/ChartRenderingInfo:<init>:(Lorg/jfree/chart/entity/EntityCollection;)V,False,True,33,0.0,33.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/ChartRenderingInfo:setChartArea:(Ljava/awt/geom/Rectangle2D;)V,False,True,14,0.0,14.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/BoxAndWhiskerItem:getMaxOutlier:()Ljava/lang/Number;,False,True,21,0.0,21.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/BoxAndWhiskerItem:getMaxRegularValue:()Ljava/lang/Number;,False,True,22,0.0,22.0,0.0,0.0,0.0,0.0,0.0
testDateConstructor2,org/jfree/data/time/RegularTimePeriod:getLastMillisecond:(Ljava/util/TimeZone;)J,False,True,25,0.0,25.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getRowIndex:(Ljava/lang/Comparable;)I,False,True,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0
testDateConstructor2,org/jfree/data/time/Hour:<init>:(Ljava/util/Date;Ljava/util/TimeZone;Ljava/util/Locale;)V,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/data/statistics/HistogramBin:<init>:(DD)V,False,True,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/data/statistics/HistogramBin:equals:(Ljava/lang/Object;)Z,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/data/statistics/HistogramBin:clone:()Ljava/lang/Object;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/axis/Axis:isMinorTickMarksVisible:()Z,False,True,29,0.0,29.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/plot/Plot:drawNoDataMessage:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,False,True,13,0.0,13.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/plot/CategoryPlot:isRangeMinorGridlinesVisible:()Z,False,True,20,0.0,20.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:<init>:()V,False,True,21,0.0,21.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:add:(Lorg/jfree/data/statistics/BoxAndWhiskerItem;Ljava/lang/Comparable;Ljava/lang/Comparable;)V,False,True,20,0.0,20.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getValue:(II)Ljava/lang/Number;,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getMedianValue:(II)Ljava/lang/Number;,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getColumnKey:(I)Ljava/lang/Comparable;,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getRowKey:(I)Ljava/lang/Comparable;,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/BoxAndWhiskerItem:getMinRegularValue:()Ljava/lang/Number;,False,True,22,0.0,22.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getRowCount:()I,False,True,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getColumnCount:()I,False,True,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getMinRegularValue:(II)Ljava/lang/Number;,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset:getMaxRegularValue:(II)Ljava/lang/Number;,False,True,12,0.0,12.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/axis/CategoryAxis:getCategoryLabelToolTip:(Ljava/lang/Comparable;)Ljava/lang/String;,False,True,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/axis/CategoryAxis:getCategoryLabelURL:(Ljava/lang/Comparable;)Ljava/lang/String;,False,True,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/ChartEntity:<init>:(Ljava/awt/Shape;)V,False,True,15,0.0,15.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/chart/entity/ChartEntity:<init>:(Ljava/awt/Shape;Ljava/lang/String;)V,False,True,15,0.0,15.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/KeyedObjects2D:getRowKey:(I)Ljava/lang/Comparable;,False,True,21,0.0,21.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/KeyedObjects2D:getColumnKey:(I)Ljava/lang/Comparable;,False,True,18,0.0,18.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/BoxAndWhiskerItem:<init>:(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;Ljava/util/List;)V,False,True,31,0.0,31.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullMedian,org/jfree/data/statistics/BoxAndWhiskerItem:getMedian:()Ljava/lang/Number;,False,True,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/renderer/xy/XYBarRenderer:clone:()Ljava/lang/Object;,False,True,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/renderer/xy/GradientXYBarPainter:equals:(Ljava/lang/Object;)Z,False,True,28,0.0,28.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/axis/ValueAxis:clone:()Ljava/lang/Object;,False,True,20,0.0,20.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/plot/dial/AbstractDialLayer:clone:()Ljava/lang/Object;,False,True,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0
testTranslateToJava2D_NumberAxisAndMargin,org/jfree/chart/plot/PolarPlot:translateToJava2D:(DDLorg/jfree/chart/axis/ValueAxis;Ljava/awt/geom/Rectangle2D;)Ljava/awt/Point;,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/xy/XYLine3DRenderer:<init>:()V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/xy/XYLine3DRenderer:setXOffset:(D)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/xy/XYLine3DRenderer:setYOffset:(D)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/xy/XYLine3DRenderer:setWallPaint:(Ljava/awt/Paint;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/renderer/xy/XYLine3DRenderer:equals:(Ljava/lang/Object;)Z,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setNoDataMessage:(Ljava/lang/String;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setNoDataMessageFont:(Ljava/awt/Font;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setNoDataMessagePaint:(Ljava/awt/Paint;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setBackgroundAlpha:(F)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setBackgroundImage:(Ljava/awt/Image;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setBackgroundImageAlignment:(I)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setBackgroundImageAlpha:(F)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setOutlineVisible:(Z)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/Plot:setOutlineStroke:(Ljava/awt/Stroke;)V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/PiePlot:<init>:()V,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/chart/plot/DefaultDrawingSupplier:<init>:([Ljava/awt/Paint;[Ljava/awt/Paint;[Ljava/awt/Stroke;[Ljava/awt/Stroke;[Ljava/awt/Shape;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testRemove,org/jfree/data/ComparableObjectSeries:remove:(I)Lorg/jfree/data/ComparableObjectItem;,False,True,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0
testRemove,org/jfree/data/ComparableObjectSeries:remove:(Ljava/lang/Comparable;)Lorg/jfree/data/ComparableObjectItem;,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testRemove,org/jfree/data/xy/YIntervalSeries:getX:(I)Ljava/lang/Number;,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testRemove,org/jfree/data/xy/YIntervalSeries:getDataItem:(I)Lorg/jfree/data/ComparableObjectItem;,False,True,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0
testRemove,org/jfree/data/xy/YIntervalDataItem:getX:()Ljava/lang/Double;,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/data/general/AbstractDataset:getGroup:()Lorg/jfree/data/general/DatasetGroup;,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/chart/plot/Plot:setDatasetGroup:(Lorg/jfree/data/general/DatasetGroup;)V,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/chart/plot/Plot:datasetChanged:(Lorg/jfree/data/general/DatasetChangeEvent;)V,False,True,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/chart/plot/MeterPlot:<clinit>:()V,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/chart/plot/MeterPlot:<init>:(Lorg/jfree/data/general/ValueDataset;)V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testTranslateToJava2D_NumberAxisAndMargin,org/jfree/chart/plot/PolarPlot:setAngleOffset:(D)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testToArray,org/jfree/data/xy/XYSeries:toArray:()[[D,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testAdditionOfDuplicateXValues,org/jfree/data/xy/YWithXInterval:getY:()D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testBug2201869,org/jfree/chart/axis/DateAxis:refreshTicksVertical:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)Ljava/util/List;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/plot/dial/AbstractDialLayer:hasListener:(Ljava/util/EventListener;)Z,False,True,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/plot/dial/DialPointer$Pin:<init>:(I)V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/plot/dial/DialPointer$Pin:equals:(Ljava/lang/Object;)Z,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/chart/renderer/category/MinMaxCategoryRenderer:<init>:()V,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/chart/renderer/category/MinMaxCategoryRenderer:equals:(Ljava/lang/Object;)Z,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/chart/renderer/category/MinMaxCategoryRenderer:getIcon:(Ljava/awt/Shape;Ljava/awt/Paint;Ljava/awt/Paint;)Ljavax/swing/Icon;,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/chart/renderer/category/MinMaxCategoryRenderer:getIcon:(Ljava/awt/Shape;ZZ)Ljavax/swing/Icon;,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/chart/renderer/category/MinMaxCategoryRenderer$1:<init>:(Lorg/jfree/chart/renderer/category/MinMaxCategoryRenderer;Ljava/awt/geom/GeneralPath;Ljava/awt/Paint;Ljava/awt/Paint;II)V,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testHashcode,org/jfree/chart/renderer/category/MinMaxCategoryRenderer$2:<init>:(Lorg/jfree/chart/renderer/category/MinMaxCategoryRenderer;Ljava/awt/geom/GeneralPath;ZZII)V,False,True,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0
testBug2201869,org/jfree/data/time/Month:getLastMillisecond:()J,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testBug2201869,org/jfree/chart/axis/DateAxis:setRange:(Lorg/jfree/data/Range;)V,False,True,16,0.0,16.0,0.0,0.0,0.0,0.0,0.0
testBug2201869,org/jfree/chart/axis/DateAxis:setRange:(Ljava/util/Date;Ljava/util/Date;)V,False,True,15,0.0,15.0,0.0,0.0,0.0,0.0,0.0
testCumulativeRange2,org/jfree/data/general/DatasetUtilities:findCumulativeRangeBounds:(Lorg/jfree/data/category/CategoryDataset;)Lorg/jfree/data/Range;,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testAdditionOfDuplicateXValues,org/jfree/data/xy/XIntervalDataItem:getYValue:()D,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testGetLastMillisecond,org/jfree/data/time/Second:getLastMillisecond:()J,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testRemoveAgedItems3,org/jfree/data/time/TimeSeries:removeAgedItems:(JZ)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testGetRendererForDataset2,org/jfree/chart/renderer/category/LineAndShapeRenderer:equals:(Ljava/lang/Object;)Z,False,True,27,0.0,27.0,0.0,0.0,0.0,0.0,0.0
testHashCode,org/jfree/chart/axis/TickUnit:hashCode:()I,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testHashCode,org/jfree/chart/axis/NumberTickUnit:hashCode:()I,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testHashCode,org/jfree/chart/axis/LogAxis:equals:(Ljava/lang/Object;)Z,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testHashCode,org/jfree/chart/axis/LogAxis:hashCode:()I,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testCloning,org/jfree/chart/labels/AbstractCategoryItemLabelGenerator:clone:()Ljava/lang/Object;,False,True,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/data/xy/XYDataItem:<init>:(DD)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testEquals,org/jfree/data/xy/XYDataItem:equals:(Ljava/lang/Object;)Z,False,True,19,0.0,19.0,0.0,0.0,0.0,0.0,0.0
testAdditionOfDuplicateXValues,org/jfree/data/xy/XIntervalSeries:getYValue:(I)D,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testAdditionOfDuplicateXValues,org/jfree/data/xy/XIntervalSeries:getDataItem:(I)Lorg/jfree/data/ComparableObjectItem;,False,True,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/chart/plot/MeterPlot:getDataset:()Lorg/jfree/data/general/ValueDataset;,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/chart/plot/MeterPlot:setDataset:(Lorg/jfree/data/general/ValueDataset;)V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testDrawWithNullInfo,org/jfree/chart/plot/MeterPlot:addInterval:(Lorg/jfree/chart/plot/MeterInterval;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testAddRangeMarker,org/jfree/chart/plot/XYPlot:addRangeMarker:(ILorg/jfree/chart/plot/Marker;Lorg/jfree/ui/Layer;Z)V,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testSetNegativeItemLabelPosition,org/jfree/chart/renderer/AbstractRenderer:getNegativeItemLabelPosition:(II)Lorg/jfree/chart/labels/ItemLabelPosition;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testSetNegativeItemLabelPosition,org/jfree/chart/renderer/AbstractRenderer:getSeriesNegativeItemLabelPosition:(I)Lorg/jfree/chart/labels/ItemLabelPosition;,False,True,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
testSetNegativeItemLabelPosition,org/jfree/chart/renderer/AbstractRenderer:setNegativeItemLabelPosition:(Lorg/jfree/chart/labels/ItemLabelPosition;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testSetNegativeItemLabelPosition,org/jfree/chart/renderer/AbstractRenderer:setNegativeItemLabelPosition:(Lorg/jfree/chart/labels/ItemLabelPosition;Z)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/data/KeyedObjects:getItemCount:()I,False,True,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/data/KeyedObjects:getKey:(I)Ljava/lang/Comparable;,False,True,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/data/KeyedObjects:addObject:(Ljava/lang/Comparable;Ljava/lang/Object;)V,False,True,7,0.0,7.0,0.0,0.0,0.0,0.0,0.0
testSerialization,org/jfree/data/KeyedObjects:equals:(Ljava/lang/Object;)Z,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testAddRangeMarker,org/jfree/chart/plot/XYPlot:addRangeMarker:(Lorg/jfree/chart/plot/Marker;)V,False,True,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
testAddRangeMarker,org/jfree/chart/plot/XYPlot:addRangeMarker:(Lorg/jfree/chart/plot/Marker;Lorg/jfree/ui/Layer;)V,False,True,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0
testAddRangeMarker,org/jfree/chart/plot/XYPlot:clearRangeMarkers:()V,False,True,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
